txn_id,user_id,amount,currency,txn_type,status,timestamp,device,location
842fc906-393a-4d45-9c9c-aac6e00ad6b6,user_78,611.83,BTC,withdrawal,success,2025-07-30 07:57:22,web,Abuja
845742dc-7150-4422-ac25-8975139250fd,user_166,1040.66,BTC,deposit,pending,2025-07-10 16:39:46,mobile,New York
84656cf7-563e-43cb-8adb-19980b4fa989,user_132,2171.3,USD,transfer,failed,2025-07-08 00:30:48,mobile,Abuja
847c59bb-9f14-4499-b46f-8d7390612afb,user_98,2355.03,BTC,withdrawal,failed,2025-07-24 10:40:36,web,Lagos
8486fda7-9bb0-486b-8044-255af4d1ba30,user_109,3114.3,NGN,withdrawal,pending,2025-07-03 13:39:36,mobile,Berlin
8494cf5a-9f47-4d12-9ac4-583481d3ec55,user_146,4330.22,NGN,transfer,pending,2025-07-25 12:42:30,mobile,Tokyo
849a1241-e8a1-4fe0-8972-bb0429725ecd,user_138,3491.12,USD,withdrawal,failed,2025-07-11 15:23:29,web,Berlin
84a39c20-00a0-4a85-9807-4975ef4530a1,user_155,17.96,NGN,withdrawal,success,2025-07-15 02:51:50,mobile,London
84ad244f-57a9-4336-98fe-36611951e457,user_54,1473.33,NGN,withdrawal,pending,2025-07-14 07:07:27,web,London
84b806c6-55ce-46aa-8382-b333cac1b116,user_92,2361.52,BTC,deposit,success,2025-07-23 23:28:12,mobile,Berlin
84d2b107-c757-47cf-974a-854c425d9182,user_98,2578.72,NGN,transfer,success,2025-07-15 15:31:43,web,Tokyo
84d6f921-a23b-463c-b9f0-ed7902358170,user_123,4167.83,USD,transfer,pending,2025-07-20 17:00:42,web,New York
84d99632-e9e0-4e2f-bf65-3b806244c637,user_142,2467.75,USD,withdrawal,pending,2025-07-03 14:24:27,mobile,London
84d9cfe7-c67e-47d2-ac60-76910ad832ae,user_75,323.06,BTC,deposit,failed,2025-07-12 12:27:26,mobile,New York
84e3725c-aede-4474-905b-3fe19f9b331b,user_95,1910.98,BTC,transfer,failed,2025-07-03 16:40:24,mobile,Berlin
85190051-b389-43ad-9ff5-fd75ec69d832,user_183,4760.84,BTC,transfer,pending,2025-07-05 09:29:12,mobile,Lagos
8556f86d-446b-4741-a9cd-3059a25c4394,user_6,3046.51,BTC,transfer,success,2025-07-26 18:17:45,web,Berlin
8559eff0-824f-4685-8197-0ef7fbcbfba9,user_187,2813.37,BTC,deposit,failed,2025-07-19 08:01:48,mobile,New York
857f5c7b-575b-40f5-978c-ebe4471aa598,user_17,505.96,NGN,deposit,success,2025-07-22 09:32:21,web,Lagos
858175e9-7dcf-46f4-813a-85e465d518ef,user_3,4784.93,USD,deposit,failed,2025-07-23 06:10:15,web,Lagos
8590389c-e506-4240-bce7-6fee68eb6d63,user_26,189.26,BTC,withdrawal,failed,2025-07-09 06:52:39,mobile,Tokyo
85c3ac76-5c2c-4dba-b510-55743fdd5983,user_3,3745.6,BTC,withdrawal,failed,2025-07-18 16:35:31,web,Berlin
85d171c9-37b5-4c8f-94e3-233559e2dc48,user_68,3421.53,USD,transfer,failed,2025-07-07 11:54:49,mobile,Berlin
860a9292-2d4c-422c-a1f1-4913d7a1e123,user_66,1122.25,NGN,withdrawal,failed,2025-07-07 05:37:07,web,Tokyo
862fcacb-f176-4b07-923f-2fa0235d6fce,user_89,956.31,NGN,withdrawal,pending,2025-07-18 21:57:35,mobile,New York
864cd7ad-d805-4ac3-9f78-1539f07503ca,user_179,1947.92,USD,deposit,pending,2025-07-14 18:33:32,web,New York
866368a5-473e-4b47-8167-ec004910e7c6,user_135,3072.09,USD,transfer,success,2025-07-17 05:17:47,web,London
86799810-474e-496d-986f-b08718ce445e,user_30,890.32,BTC,deposit,failed,2025-07-15 09:02:10,mobile,New York
86932a59-6b99-4ee1-89b7-5e4592779388,user_42,287.19,NGN,withdrawal,failed,2025-07-25 13:05:20,web,Tokyo
86a66ef5-2323-4bec-87da-09e3eb18efbf,user_40,413.54,NGN,withdrawal,success,2025-07-26 18:48:46,mobile,New York
86ce83d7-597c-4872-9797-f56530c9cd5e,user_34,2396.71,NGN,deposit,failed,2025-07-24 19:07:48,mobile,New York
86e5fb2c-8d34-4f70-8bfc-79ae30867edb,user_7,2046.96,BTC,transfer,failed,2025-07-01 22:52:30,mobile,Lagos
86e9b6d2-8718-40de-9180-22f4e23544f6,user_108,2193.33,NGN,withdrawal,failed,2025-07-13 04:15:11,mobile,Abuja
86fc52db-bc97-4a49-95f5-0419a1e6d579,user_186,142.29,BTC,transfer,success,2025-07-29 16:19:14,web,Lagos
8707d0f7-e979-49f2-a862-415af5b6255c,user_80,70.51,USD,deposit,pending,2025-07-10 01:46:03,web,Abuja
870c5854-5686-429a-8bee-126a542141ed,user_147,449.97,NGN,deposit,pending,2025-07-22 09:00:15,mobile,New York
87141694-f0f0-4692-9016-223a81ab4b95,user_59,4366.81,BTC,transfer,pending,2025-07-25 04:31:08,mobile,Berlin
871cfded-6570-4857-b8f5-1dfa160f5f52,user_173,4663.45,NGN,withdrawal,failed,2025-07-15 17:20:14,web,Berlin
872654cd-ab76-43e0-8ecf-c76663e9616e,user_63,3531.28,NGN,deposit,success,2025-07-16 01:42:21,web,Tokyo
87492edb-374a-4c89-bdcb-0a4c34f26602,user_82,1433.03,NGN,withdrawal,success,2025-07-22 06:38:43,mobile,Abuja
876b920f-46fa-41de-8dc7-82e9cebcfd5d,user_13,332.1,USD,withdrawal,success,2025-07-08 05:09:03,web,Abuja
8774a316-57dd-45f3-b4a4-02095566228d,user_194,4685.44,BTC,withdrawal,pending,2025-07-01 23:42:32,web,Lagos
8774b3bd-01af-4aca-8e39-2093f427a8e7,user_83,3165.65,BTC,transfer,failed,2025-07-04 13:32:11,mobile,London
879d5bda-4a1e-4436-aefc-8add90f0a7f2,user_90,4197.65,BTC,withdrawal,success,2025-07-24 19:52:37,web,Tokyo
87a360e9-be3e-431c-ba6e-eef159269253,user_23,3096.6,USD,withdrawal,failed,2025-07-30 19:21:36,web,Lagos
87cccc11-799a-42fc-b07b-b7cd3b250921,user_6,2888.9,NGN,deposit,failed,2025-07-09 21:12:39,web,Abuja
87ceedf1-26bf-4488-8ac8-e6189b52fc1a,user_1,3441.33,USD,deposit,success,2025-07-15 01:53:25,web,Lagos
87ffe085-5c32-4bbb-b889-8675fd3bedba,user_49,2855.14,BTC,transfer,pending,2025-07-29 12:13:39,web,Abuja
8819e61d-9095-4032-a6f7-d785db7f5657,user_196,1632.81,BTC,deposit,success,2025-07-12 22:47:12,mobile,Tokyo
881e8b3e-0d01-4788-b4ca-b7d7c65fde01,user_116,2394.54,BTC,transfer,success,2025-07-13 01:31:00,web,Berlin
882740f4-7282-4b8d-924e-4b488d0ba7d7,user_1,1372.96,BTC,withdrawal,pending,2025-07-17 07:06:30,mobile,Berlin
882bf7db-fd7c-4e7d-be17-7eab4b83e548,user_155,2916.92,BTC,deposit,failed,2025-07-29 07:55:32,web,Tokyo
883086a9-6b9e-44b3-9ab7-9f5f9b5cf6e7,user_121,2581.78,USD,deposit,pending,2025-07-05 04:36:03,mobile,Tokyo
885cc5c9-59aa-42da-ac7f-1a27a2eb6bd0,user_110,3305.07,NGN,deposit,failed,2025-07-04 14:30:10,web,Tokyo
8876141e-bfe2-489d-9b54-7d03abae1931,user_32,2759.98,NGN,deposit,pending,2025-07-26 06:11:13,web,Tokyo
88b38be3-e1b1-40e0-8480-d5770b88367f,user_118,2647.07,BTC,withdrawal,success,2025-07-21 12:28:48,mobile,Berlin
88c74aa7-3d33-4050-8c20-556332342654,user_47,4260.71,NGN,transfer,success,2025-07-24 04:56:05,mobile,Lagos
88cc19f2-fc0d-4ad3-9e67-2c5c31043fab,user_143,14.89,NGN,withdrawal,failed,2025-07-01 17:00:02,web,New York
89135b04-1441-4230-a71c-de2fe41f25bc,user_10,2598.49,USD,transfer,success,2025-07-21 16:36:20,web,London
89430c70-40ec-49ae-a3b7-67514f3aea09,user_115,3180.6,USD,withdrawal,success,2025-07-24 19:47:09,mobile,London
894fcae7-7f8d-4d8c-a524-1527aa3d3552,user_18,1005.51,USD,transfer,failed,2025-07-11 16:55:04,mobile,New York
896bc117-16a9-449d-ba67-ff31b0f6a2c3,user_38,2214.47,NGN,withdrawal,success,2025-07-21 04:16:22,mobile,Abuja
89868891-33e3-4efe-8dec-cf99c454ab87,user_24,2718.86,USD,deposit,success,2025-07-25 05:32:16,mobile,Tokyo
899a7651-6df7-4018-bc42-7ce92791f994,user_42,3926.43,USD,deposit,success,2025-07-18 00:44:55,web,New York
89a6a7e8-8277-4a57-9bb6-646ab0d28df2,user_176,2478.27,NGN,transfer,failed,2025-07-10 03:29:42,web,Tokyo
89ae9b2d-0613-4b04-9bda-0347a52ee416,user_170,2301.25,NGN,transfer,pending,2025-07-18 14:33:49,mobile,Tokyo
89e331a9-bca5-4e19-bb74-d5c0939e9017,user_7,2720.2,NGN,withdrawal,success,2025-07-06 07:03:48,web,New York
89e81e0e-a056-40a3-ae53-b2d6948087b2,user_7,2181.17,NGN,withdrawal,pending,2025-07-21 10:19:29,web,London
8a2493ae-fbb0-4ce4-8e17-51f296149035,user_132,4967.8,BTC,withdrawal,failed,2025-07-09 04:29:14,mobile,Abuja
8a802a35-5506-44c9-a076-3b382114182d,user_61,942.25,USD,withdrawal,pending,2025-07-05 14:41:17,mobile,Abuja
8a8fe70d-7143-4574-aa4d-a52eabe47174,user_18,4192.93,BTC,withdrawal,success,2025-07-07 15:12:36,web,Abuja
8a90d511-1085-46a1-a88f-bfb54b0b5f62,user_42,4768.6,USD,transfer,pending,2025-07-04 13:28:49,web,London
8addcfe6-8527-49fd-a250-b07e81a5d2a8,user_113,2612.32,USD,withdrawal,failed,2025-07-05 05:08:32,mobile,Tokyo
8ae70b22-3060-46cc-9d44-0d252e4193ad,user_176,4299.15,NGN,deposit,success,2025-07-19 17:37:17,web,Tokyo
8aec69e9-5f64-4752-90ec-516feba5fadf,user_168,773.36,NGN,transfer,pending,2025-07-30 14:18:35,web,New York
8af4a88c-5831-45ff-8f91-0c777fc28373,user_180,1544.48,USD,transfer,pending,2025-07-08 03:25:29,mobile,New York
8b117392-15b0-48b7-9faf-a24cbdb2f4c1,user_184,2242.74,BTC,transfer,success,2025-07-10 11:51:07,web,Lagos
8b1c5718-af5a-49c2-a18f-97b1ab5325d2,user_115,3360.11,NGN,deposit,failed,2025-07-28 08:18:44,mobile,London
8b26dc2a-9b8a-413e-8f10-0479635d0148,user_170,3003.7,NGN,withdrawal,pending,2025-07-19 04:27:25,web,New York
8b2cc83d-4808-4a7e-aae0-74aa8dbc04f3,user_184,3476.87,USD,transfer,failed,2025-07-29 06:49:08,mobile,New York
8b47e93e-999e-4d9c-8b80-b6d53f1105ef,user_190,4861.3,USD,withdrawal,failed,2025-07-10 04:50:22,mobile,London
8b7c5ac6-850a-405f-8205-7b0a55be4c6c,user_112,3249.91,BTC,withdrawal,success,2025-07-09 22:59:57,mobile,Tokyo
8b7d020d-556c-4f37-9cea-7ff67465b0d6,user_127,1940.32,NGN,withdrawal,success,2025-07-28 01:18:28,web,London
8b833181-6b8e-4a28-b7db-bb37304d77b6,user_187,4360.14,NGN,transfer,success,2025-07-18 10:17:34,mobile,Abuja
8ba454a5-8236-44a5-aae5-d874aa102ad1,user_106,171.14,NGN,withdrawal,failed,2025-07-03 13:08:14,mobile,Lagos
8bad132d-5240-4493-93b8-ad6c866e64a1,user_184,869.07,USD,transfer,failed,2025-07-30 20:17:26,web,London
8bbf94de-46e9-40c5-b2da-03da9b880c7e,user_189,4060.28,BTC,transfer,pending,2025-07-04 16:16:30,web,Lagos
8bf824c5-0863-4877-b3fd-da98b2b855ff,user_123,4224.62,NGN,withdrawal,success,2025-07-06 07:42:12,web,New York
8c036063-b868-4648-a185-4b25e24a736b,user_72,2458.91,NGN,transfer,pending,2025-07-12 10:53:57,web,New York
8c3079cc-4c91-499f-8014-79267ad06b23,user_143,1450.46,BTC,deposit,failed,2025-07-04 10:24:52,web,Berlin
8c7fa3ab-ec4f-461d-bc88-f0d611f057fc,user_8,4134.8,USD,deposit,success,2025-07-14 19:02:47,web,Berlin
8c893164-fe91-405d-a3db-1ce46f2de356,user_182,2884.55,NGN,withdrawal,pending,2025-07-28 01:38:11,mobile,London
8c8cd24a-0beb-460e-8af3-582f9a650169,user_115,2342.27,NGN,withdrawal,pending,2025-07-27 10:12:43,mobile,Abuja
8c9bc497-56fd-4812-8f03-047867095658,user_46,2548.68,USD,deposit,success,2025-07-24 01:36:56,web,Tokyo
8c9f7d40-91d8-4d07-a701-9664d3fc3004,user_114,2550.5,NGN,deposit,success,2025-07-21 06:33:15,web,Berlin
8ca36ae2-6105-4a38-871d-d0ccb61ebf58,user_78,3023.27,USD,withdrawal,failed,2025-07-30 22:24:47,web,Lagos
8ccbde67-68f7-42cd-8ea4-1e9f3a6a111c,user_146,3195.41,BTC,transfer,failed,2025-07-07 13:04:59,web,Lagos
8ce89c57-4c0f-4dc3-b4ec-485491f895bf,user_26,4027.58,USD,withdrawal,success,2025-07-05 02:34:53,mobile,Tokyo
8ced4bc8-42ef-4b85-8550-2d5939b92ada,user_118,3191.87,USD,withdrawal,pending,2025-07-08 10:14:24,mobile,Abuja
8d022ede-0bf0-4b7e-b4dc-2003fde537b6,user_15,4529.28,NGN,transfer,success,2025-07-13 05:31:48,web,Tokyo
8d1e7b50-dc08-4619-897e-60a48ede0557,user_116,3891.14,NGN,transfer,pending,2025-07-27 13:10:00,web,New York
8d289467-acdf-4050-b53c-350b65efe3a2,user_144,2422.48,NGN,deposit,success,2025-07-30 03:23:23,mobile,London
8d2d54b6-253f-4111-9531-36cd5028a722,user_167,1321.6,NGN,transfer,pending,2025-07-15 22:58:51,mobile,Abuja
8d2e15ca-1647-47f8-a946-006645a68115,user_159,28.98,BTC,withdrawal,failed,2025-07-17 10:50:13,mobile,Abuja
8d6d2c7e-25e1-4b83-88df-6294c3c6f9b6,user_94,1414.05,BTC,deposit,pending,2025-07-18 15:15:23,web,Berlin
8d96c8f8-f7e3-44ac-b272-d81fa5075961,user_18,4943.51,BTC,withdrawal,failed,2025-07-05 16:18:42,web,Lagos
8db90be2-402c-41a7-9ee3-90b0045b87e9,user_23,295.66,BTC,withdrawal,pending,2025-07-11 12:42:49,web,Lagos
8df4f6d9-1a06-4d87-9c28-568498ec199c,user_113,4936.05,BTC,deposit,failed,2025-07-18 01:18:56,mobile,London
8e5699fb-d1bb-49ca-bd90-7fa7af5b4a50,user_14,2598.0,USD,transfer,failed,2025-07-11 11:35:58,web,Berlin
8ea37763-3453-4173-9857-1d796397666d,user_101,1781.72,USD,transfer,success,2025-07-06 09:10:09,mobile,Abuja
8eb4918e-735f-446d-84ae-ec4d378cda69,user_186,2403.94,USD,deposit,success,2025-07-05 03:43:59,mobile,London
8ecd3081-8e81-4f69-a374-041f88322dcf,user_121,472.69,USD,transfer,failed,2025-07-07 16:39:18,mobile,Lagos
8ef97619-fbf5-4f33-ac54-334323736c33,user_34,1052.36,BTC,withdrawal,pending,2025-07-01 20:47:44,mobile,Lagos
8f001cde-f48a-4247-a876-10578cfaf5e0,user_113,320.7,USD,withdrawal,failed,2025-07-11 11:21:50,web,Lagos
8f04cf32-1d28-4265-9b14-2c803bc1b338,user_1,822.09,USD,transfer,failed,2025-07-19 18:10:04,mobile,Abuja
8f326ad9-81cd-4b45-8728-e1b8d83105c9,user_174,3794.11,USD,transfer,success,2025-07-13 14:14:26,mobile,Tokyo
8f397d49-a527-4557-93b9-cfbb02ffa9fe,user_25,3604.88,NGN,transfer,failed,2025-07-14 17:26:48,web,Lagos
8f5eccb9-bfb0-4821-8ac4-375506d8398d,user_76,1339.92,BTC,deposit,success,2025-07-02 07:40:38,web,New York
8f8a820c-d9e7-4b75-ab07-ded72b34d6e7,user_123,996.82,BTC,transfer,pending,2025-07-19 09:02:00,web,Lagos
8fdb5262-0f4c-4502-9b3e-c35b2dad07e5,user_7,2611.66,BTC,transfer,success,2025-07-20 23:34:50,mobile,New York
8fdd3faa-f52a-4a15-8238-a89746b55fc0,user_91,1529.66,USD,deposit,pending,2025-07-22 09:33:48,web,New York
8fde420a-3775-433f-8fc4-615f50ea788d,user_39,1498.57,USD,transfer,failed,2025-07-07 11:35:48,web,Berlin
8fe1a502-0d56-4162-9607-8eaca0324998,user_80,2425.56,NGN,transfer,success,2025-07-26 08:37:53,web,London
8ff6b1b3-973e-4b0d-a346-a5e02c1e8c7c,user_20,959.19,BTC,withdrawal,success,2025-07-24 08:01:11,web,Lagos
8ff8590c-6e8e-4e41-8a67-0820e0ec681a,user_104,936.03,USD,transfer,failed,2025-07-26 16:11:58,web,Lagos
90025d0d-8e2f-43a2-a832-cc6bd9473d2f,user_99,2960.79,NGN,transfer,pending,2025-07-25 10:23:43,web,Berlin
90206655-db4b-4d34-afce-fb8d2f5e1bcd,user_87,445.16,USD,deposit,failed,2025-07-30 06:02:25,web,London
9045d79f-3c52-4982-8825-41b1fe0d221a,user_121,121.9,USD,deposit,failed,2025-07-19 11:12:23,web,Tokyo
90795bf2-2500-407a-b748-1ee60ebd09ea,user_150,2084.41,BTC,withdrawal,success,2025-07-07 13:32:39,web,Tokyo
908d1278-92e1-4718-b847-28d91812f946,user_21,323.11,NGN,deposit,failed,2025-07-02 11:22:33,web,New York
90b0c794-b380-4602-997e-7f0269b7ca50,user_34,2935.94,NGN,withdrawal,failed,2025-07-28 02:21:39,web,Berlin
90b9a9a9-f082-4463-8351-6e07b7017827,user_156,874.8,BTC,deposit,success,2025-07-11 12:00:49,mobile,Lagos
90da94b7-9882-4383-a555-07c7aca07896,user_175,1388.26,BTC,withdrawal,pending,2025-07-23 05:52:41,mobile,Lagos
90e6760a-9c2a-4dda-9390-e178cecc9569,user_129,2368.39,BTC,transfer,pending,2025-07-16 18:36:08,mobile,Tokyo
90fb2dd9-1d31-4f12-9e36-51d3dbd16355,user_18,1441.1,NGN,deposit,failed,2025-07-09 12:05:42,mobile,Berlin
91097cc1-faa2-4c92-805c-c1a9235fd6b0,user_6,4971.88,NGN,transfer,pending,2025-07-22 08:55:30,web,New York
910b15ac-ce0b-4baa-b885-1abfdfecbcd8,user_121,1658.72,BTC,deposit,success,2025-07-10 17:31:09,web,Abuja
914ee76c-ed3a-4a80-af69-0b3cd6ae122b,user_121,3346.0,BTC,withdrawal,pending,2025-07-04 15:37:07,web,Berlin
91579c57-f0af-408b-8d9c-b4c7de7db96b,user_110,1334.77,USD,deposit,success,2025-07-08 12:20:23,web,Tokyo
91cf3e1c-d806-4d7d-b81e-0ab9be44388c,user_123,738.97,BTC,deposit,failed,2025-07-20 06:54:11,web,Abuja
91fc7466-79ce-4623-8149-e4214237a0df,user_149,4672.21,USD,withdrawal,pending,2025-07-19 16:08:23,web,Abuja
920d1e20-62f0-44e9-bf60-498026447c59,user_122,740.24,NGN,transfer,failed,2025-07-26 07:46:21,web,London
924fe16e-6f89-45eb-bee6-94a06192d84e,user_166,3758.28,BTC,transfer,pending,2025-07-08 18:18:37,mobile,New York
9252d77f-9c8a-4bdd-9581-096f70cec816,user_31,289.32,BTC,transfer,failed,2025-07-29 04:18:24,mobile,Berlin
925dd1fa-4b51-467d-8a3b-7065aa46794b,user_194,1938.26,NGN,withdrawal,success,2025-07-29 01:07:16,mobile,Abuja
9275f811-219e-4a88-b579-ef802bcae369,user_11,1444.76,NGN,withdrawal,pending,2025-07-14 09:25:27,mobile,London
928d3841-c746-4d55-86fa-9e1af3743be7,user_104,4579.77,NGN,withdrawal,failed,2025-07-29 07:54:38,mobile,New York
92ce6581-0713-4038-a82a-2711cd57f64a,user_156,4296.1,USD,withdrawal,pending,2025-07-16 20:47:33,web,Berlin
92dbf1be-08b0-4a33-b2b7-6182ea05cd4e,user_31,1551.52,USD,transfer,success,2025-07-10 06:51:42,mobile,New York
92ee2993-0dd2-44c9-b8e7-59609c1e82d7,user_170,4785.88,USD,deposit,pending,2025-07-16 18:54:49,web,London
93192c12-5e5e-474b-958b-8f0d1c2374ba,user_72,2811.88,NGN,transfer,success,2025-07-13 22:16:31,web,Berlin
932825a4-146d-47a2-9035-5227b0ab7bc6,user_51,4570.12,USD,deposit,failed,2025-07-28 20:26:42,mobile,New York
937d1b65-35ea-45f2-8feb-f57f066efc58,user_154,1679.02,USD,deposit,failed,2025-07-25 22:34:50,mobile,Berlin
93af7e88-9b7b-4095-bfb6-74aa8f02d3c7,user_103,2462.78,BTC,withdrawal,success,2025-07-08 14:24:55,web,Tokyo
93b0f09a-b0bb-4cc8-9220-984f1444b5f2,user_186,3079.66,BTC,transfer,pending,2025-07-26 12:25:05,web,Lagos
93c276f1-9d94-4126-a63c-4d41147a23b1,user_70,2417.75,BTC,transfer,pending,2025-07-30 06:37:54,mobile,Lagos
93c2adaf-d58a-4804-8e1a-1209848f6682,user_150,3522.4,USD,deposit,failed,2025-07-10 20:29:12,mobile,Abuja
93fe7dd0-95a9-46c2-aa56-a29480957c84,user_6,1755.92,BTC,deposit,success,2025-07-17 05:21:41,mobile,New York
944fc5b6-b3b9-4257-91d8-aa4cddadd757,user_148,875.88,BTC,deposit,success,2025-07-21 20:44:42,web,Tokyo
945d2eec-fa44-4590-afda-2445e353a0d1,user_28,799.01,USD,transfer,pending,2025-07-12 06:44:37,mobile,Abuja
946afa79-60c7-49c4-bb25-92c47484ad2f,user_47,3541.17,USD,deposit,success,2025-07-14 21:11:18,web,Berlin
94b7f559-5206-405f-b49f-bbc8dd5f5dd4,user_171,4297.03,BTC,withdrawal,success,2025-07-05 23:37:45,mobile,London
94b984c8-2aa8-431c-8604-6e34633312c9,user_133,4762.89,BTC,deposit,failed,2025-07-05 22:59:29,web,Tokyo
94c19fc5-2d1d-4f45-af7d-9849ae8e6362,user_170,2123.15,USD,withdrawal,failed,2025-07-21 08:12:17,web,New York
94dec444-7650-43c3-b470-cda7ab304d19,user_5,1383.39,USD,withdrawal,pending,2025-07-28 06:58:02,mobile,Tokyo
954a32c1-2a7c-4d08-aae4-0d48e9c52924,user_74,3847.78,USD,withdrawal,success,2025-07-30 12:51:56,web,London
95567daa-3d16-4c08-99e8-719dbbed8e5f,user_35,3737.66,USD,deposit,success,2025-07-30 06:11:25,mobile,London
9569da8e-06fa-4e10-84ac-254793cac673,user_165,4493.9,BTC,withdrawal,failed,2025-07-19 15:18:04,web,New York
9576d92c-f22a-4f22-a624-cf0a14dbe3b7,user_67,1712.57,USD,deposit,failed,2025-07-02 21:31:01,mobile,Lagos
957ec1f4-1901-41e9-aa69-4c299fe041f0,user_166,920.84,USD,deposit,pending,2025-07-03 00:17:03,mobile,New York
95871a44-f352-4d49-9a45-4fb4baeeb019,user_156,3114.45,BTC,withdrawal,success,2025-07-17 00:40:58,mobile,London
95cc1d0c-da6a-4eb7-ba0f-5f52a3d0cb4d,user_45,2119.63,USD,deposit,pending,2025-07-01 12:26:43,web,New York
960061ff-40a1-4008-b5fc-9662145d6ad0,user_98,4492.79,USD,transfer,pending,2025-07-04 23:30:52,mobile,Berlin
96086cb6-0fbc-4b68-b0c2-a0bf5c9c7dee,user_25,1603.93,BTC,withdrawal,pending,2025-07-26 12:07:41,mobile,London
96102c53-2bf7-4a33-8540-bb5b66e177c6,user_116,2138.2,BTC,transfer,pending,2025-07-14 17:02:05,web,London
96210ea7-f1e1-49d0-a2ce-10a5b460e125,user_127,1806.88,NGN,transfer,success,2025-07-02 07:47:11,mobile,Tokyo
9637deea-32f0-4a5c-849f-7b574a67c58a,user_132,3667.84,USD,deposit,pending,2025-07-07 01:11:53,web,Berlin
96a90b2a-fa8c-47d3-8da1-b5981761c89d,user_183,837.68,BTC,withdrawal,failed,2025-07-20 08:01:41,web,London
96cf1796-2154-4690-a3d4-4404a6f9d6c5,user_171,887.32,NGN,transfer,failed,2025-07-26 20:16:20,mobile,Berlin
96fae4dd-5915-4034-a2c5-f4c36ab45334,user_149,989.13,USD,transfer,pending,2025-07-25 08:57:14,mobile,Abuja
9701f31a-fd83-4bc5-abd9-68e33715e6e3,user_117,878.74,BTC,transfer,failed,2025-07-03 04:00:49,web,Lagos
970c8e15-49a1-40ec-bec5-263a44111711,user_199,4481.46,USD,transfer,success,2025-07-22 16:04:25,mobile,Lagos
97172280-ff1b-44f7-9ba0-174e895f5542,user_8,443.14,USD,transfer,failed,2025-07-07 21:58:42,web,Tokyo
972adb77-c34e-4f64-ad72-881dd78a025a,user_3,4277.43,BTC,withdrawal,failed,2025-07-28 10:32:02,web,Berlin
9730f16c-c482-47f8-b28d-eb7fde8cd657,user_107,3118.87,BTC,deposit,success,2025-07-04 10:40:46,web,London
974449d0-ec8d-44a2-8a0a-eb304abf3daa,user_179,3131.12,BTC,deposit,pending,2025-07-16 10:22:14,mobile,Lagos
975406d3-e7d2-42f7-93c1-073b80d6e3be,user_143,404.59,NGN,deposit,failed,2025-07-28 12:00:52,web,Abuja
975683a4-09a6-4d15-96e9-f8b6a0000846,user_145,2879.25,BTC,deposit,pending,2025-07-23 18:50:12,mobile,Abuja
97635c56-8388-4f43-aadb-bb523b64297b,user_120,3763.12,BTC,transfer,failed,2025-07-14 13:15:48,web,Lagos
977d1a64-6c62-4304-b146-6afe3439e1db,user_8,596.49,BTC,transfer,success,2025-07-05 07:10:10,mobile,New York
97934cc8-43e5-4e87-ad7b-59b0a24889f4,user_79,342.5,BTC,withdrawal,failed,2025-07-01 13:26:30,web,London
97bfe5fc-9369-4ac7-834b-7c1a63320358,user_11,1193.05,BTC,withdrawal,success,2025-07-12 09:37:30,mobile,London
97d6cdeb-7d77-4fd4-a2a5-fca461d5dcaf,user_198,1789.15,BTC,deposit,failed,2025-07-29 16:13:33,web,Lagos
97de78b8-867a-4d5c-93bd-0cd0d8d6f5c7,user_145,4283.95,USD,deposit,success,2025-07-05 17:32:49,mobile,Berlin
9818f0de-831a-417c-adb2-620b2758e3a0,user_3,996.34,NGN,withdrawal,success,2025-07-29 17:34:52,web,Lagos
9826b41f-2b72-40ca-b7e8-ecd2bb9d4a95,user_114,272.59,BTC,deposit,pending,2025-07-08 18:26:24,web,Lagos
982bcce5-ab83-427d-8d04-7f238be10719,user_194,235.94,BTC,transfer,failed,2025-07-22 23:52:35,mobile,Lagos
9865c360-9a25-4a31-9118-ba48244ccbe5,user_190,3388.52,NGN,withdrawal,failed,2025-07-11 16:02:17,web,Lagos
9866b37d-5059-42db-b746-749b7f029836,user_20,2473.37,BTC,withdrawal,failed,2025-07-11 07:56:16,mobile,Lagos
986e8cea-1678-41be-9afb-bd3d3a547729,user_19,1845.12,USD,transfer,success,2025-07-25 07:46:58,mobile,London
98719cc7-b84e-426a-af4c-4516a62355f8,user_176,4929.0,NGN,deposit,pending,2025-07-02 12:08:13,web,Abuja
98a5b1c3-7f11-49db-add8-12e4f7d05128,user_91,3752.06,USD,withdrawal,success,2025-07-27 12:18:29,web,New York
98aabd98-4761-4de6-81e6-38e113ddb4b5,user_40,57.73,BTC,deposit,success,2025-07-02 10:33:54,mobile,Lagos
98c0365d-3bfa-43e8-aa12-ef9569c8f8a0,user_172,583.23,USD,withdrawal,failed,2025-07-05 13:59:36,web,Berlin
98db15a1-cc13-4f71-af40-4ec55a37d42d,user_172,4992.2,USD,transfer,success,2025-07-26 21:29:41,mobile,Lagos
98fbe419-1285-47ea-8146-5e475c57d90a,user_179,2721.24,USD,transfer,failed,2025-07-05 03:48:43,web,Lagos
99049951-7b97-4583-a453-95e8a0aa0356,user_16,2975.67,USD,transfer,success,2025-07-17 12:13:56,mobile,New York
9904d306-f670-4123-b1ef-cd0e9aad270c,user_69,203.38,USD,withdrawal,success,2025-07-23 00:54:51,mobile,Tokyo
994fa458-06f9-4bf5-be67-7219f8ec3b99,user_159,647.97,NGN,transfer,pending,2025-07-12 03:45:35,mobile,London
